Brand,Model,Year,Price_PKR,KM_Driven,Fuel_Type,Transmission,Engine_CC,City,Body_Type,Registered_In,Assembly,Color,Owner_Type,Ad_URL
Toyota,Corolla,1990,900000.0,258884.0,Petrol,Manual,1600.0,Lahore,Sedan,Punjab,Imported,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-1990-for-sale-in-lahore-11814882
Toyota,Corolla,1987,1290000.0,299999.0,Petrol,Manual,1300.0,Charsadda,Sedan,Abbottabad,Imported,Blue,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-1987-for-sale-in-charsadda-11814961
Toyota,Corolla,2020,4150000.0,48000.0,Petrol,Automatic,1300.0,Karachi,Sedan,Karachi,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-11814966
Toyota,Corolla,2008,2480000.0,280000.0,Diesel,Manual,2000.0,Lahore,Sedan,Sindh,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-lahore-11814895
Toyota,Corolla,2021,6250000.0,62000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Lahore,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-lahore-11814984
Toyota,Corolla,2015,4350000.0,33000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Karachi,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-11801223
Toyota,Corolla,2014,2850000.0,180000.0,Petrol,Automatic,1600.0,Kot addu,Sedan,Sindh,Local,Burgundy,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-kot-addu-11814864
Toyota,Corolla,2017,3690000.0,164000.0,Petrol,Manual,1300.0,Lahore,Sedan,Punjab,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-lahore-11814858
Toyota,Corolla,2003,1990000.0,150000.0,Petrol,Automatic,1600.0,Peshawar,Sedan,Lahore,Local,Pink,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2003-for-sale-in-peshawar-11814818
Toyota,Corolla,2012,3000000.0,92000.0,Petrol,Manual,1300.0,Karachi,Sedan,Karachi,Local,Blue,Second Owner or More,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-karachi-11814825
Toyota,Corolla,2009,2250000.0,153000.0,Petrol,Manual,1300.0,Bhalwal,Sedan,Un-Registered,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-bhalwal-11814749
Toyota,Corolla,2015,4520000.0,116432.0,Petrol,Automatic,1600.0,Peshawar,Sedan,Punjab,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-peshawar-11814662
Toyota,Corolla,2020,5750000.0,4000.0,Petrol,Automatic,1600.0,Lahore,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-lahore-11814728
Toyota,Corolla,1994,1225000.0,200000.0,Petrol,Manual,1300.0,Jhang,Sedan,Punjab,Local,Green,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-1994-for-sale-in-jhang-11814733
Toyota,Corolla,2014,3800000.0,149947.0,Petrol,Automatic,1800.0,Lahore,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-lahore-11814692
Toyota,Corolla,2016,3500000.0,175000.0,Petrol,Automatic,1300.0,Karachi,Sedan,Sindh,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-11814674
Toyota,Corolla,2016,3850000.0,195000.0,Petrol,Automatic,1300.0,Islamabad,Sedan,Islamabad,Local,Silver,Second Owner or More,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-11814649
Toyota,Corolla,2009,2350000.0,100000.0,Petrol,Manual,1300.0,Islamabad,Sedan,Lahore,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-islamabad-11814661
Toyota,Corolla,2018,4300000.0,215000.0,Petrol,Automatic,1300.0,Depal pur,Sedan,Lahore,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-depal-pur-11814602
Toyota,Corolla,2011,2850000.0,12012.0,Petrol,Automatic,1800.0,Karachi,Sedan,Karachi,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-karachi-11814597
Toyota,Corolla,2019,4700000.0,120000.0,Petrol,Manual,1300.0,Mandi bahauddin,Sedan,Mandi bahauddin,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-mandi-bahauddin-11814589
Toyota,Corolla,2019,5300000.0,45000.0,Petrol,Automatic,1600.0,Islamabad,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-11814587
Toyota,Corolla,2024,7300000.0,37000.0,Petrol,Automatic,1800.0,Rahim Yar Khan,Sedan,Sindh,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2024-for-sale-in-rahim-yar-khan-11814572
Toyota,Corolla,2022,5150000.0,120.0,Petrol,Manual,1600.0,Bhimber,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-bhimber-11814428
Toyota,Corolla,2012,2900000.0,135000.0,Petrol,Automatic,1600.0,Karachi,Sedan,Sindh,Local,Burgundy,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-karachi-11814467
Toyota,Corolla,2010,3450000.0,83000.0,Petrol,Automatic,1800.0,Abbottabad,Sedan,Punjab,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-abbottabad-11811480
Toyota,Corolla,2019,4500000.0,163351.0,Petrol,Automatic,1300.0,Narowal,Sedan,Punjab,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-narowal-11814568
Toyota,Corolla,2017,3650000.0,199000.0,Petrol,Manual,1300.0,Islamabad,Sedan,Abbottabad,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-islamabad-11814526
Toyota,Corolla,2011,3550000.0,192476.0,Petrol,Automatic,1600.0,Lahore,Sedan,Lahore,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-lahore-11814454
Toyota,Corolla,2018,4500000.0,129000.0,Petrol,Manual,1300.0,Faisalabad,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-faisalabad-11814512
Toyota,Corolla,2009,2490000.0,181000.0,Petrol,Manual,1300.0,Lahore,Sedan,Lahore,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-lahore-11695679
Toyota,Corolla,2018,6500000.0,87000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-lahore-11814410
Toyota,Corolla,2017,3900000.0,157000.0,Petrol,Automatic,1600.0,Faisalabad,Sedan,Punjab,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-faisalabad-11814393
Toyota,Corolla,2018,4800000.0,124000.0,Petrol,Automatic,1600.0,Muridke,Sedan,Lahore,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-muridke-11814324
Toyota,Corolla,2019,4870000.0,98000.0,Petrol,Automatic,1600.0,Karachi,Sedan,Karachi,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-11814378
Toyota,Corolla,2017,4300033.0,95000.0,Petrol,Automatic,1600.0,Karachi,Sedan,Sindh,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-11814320
Toyota,Corolla,2015,3950000.0,120000.0,Petrol,Automatic,1600.0,Karachi,Sedan,Sindh,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-11814322
Toyota,Corolla,2015,3950000.0,85000.0,Petrol,Automatic,1300.0,Islamabad,Sedan,Islamabad,Local,Blue,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-11814296
Toyota,Corolla,2011,2650000.0,15.0,Petrol,Manual,1300.0,Bannu,Sedan,Sindh,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-bannu-11814318
Toyota,Corolla,2009,2400000.0,220000.0,Petrol,Manual,1300.0,Multan,Sedan,Sindh,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-multan-11812874
Toyota,Corolla,2013,2220000.0,200000.0,Petrol,Manual,1300.0,Swabi,Sedan,Lahore,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-swabi-11813023
Toyota,Corolla,2002,2550000.0,150000.0,Petrol,Automatic,1300.0,Peshawar,Sedan,Peshawar,Imported,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2002-for-sale-in-peshawar-11814302
Toyota,Corolla,2006,3500000.0,166000.0,Petrol,Automatic,1496.0,Charsadda,Sedan,Islamabad,Imported,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2006-for-sale-in-charsadda-11814249
Toyota,Corolla,2011,2590000.0,185000.0,Petrol,Manual,1300.0,Abbottabad,Sedan,Punjab,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-abbottabad-11814251
Toyota,Corolla,2020,5750000.0,110000.0,Petrol,Automatic,1800.0,Faisalabad,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-faisalabad-11814196
Toyota,Corolla,2017,5050000.0,122000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Karachi,Local,White,Second Owner or More,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-11814248
Toyota,Corolla,2017,4200000.0,107000.0,Petrol,Manual,1300.0,Mian Wali,Sedan,Abbottabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-mian-wali-11814215
Toyota,Corolla,2018,4775000.0,76000.0,Petrol,Automatic,1600.0,Lahore,Sedan,Lahore,Local,White,Second Owner or More,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-lahore-11158540
Toyota,Corolla,1988,995000.0,100000.0,Petrol,Manual,1300.0,Hangu,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-1988-for-sale-in-hangu-11814214
Toyota,Corolla,2005,2800000.0,250000.0,Petrol,Automatic,1500.0,Islamabad,Sedan,Islamabad,Imported,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-islamabad-11769779
Toyota,Corolla,2015,3500000.0,250000.0,Petrol,Manual,1300.0,Chakwal,Sedan,Punjab,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-chakwal-11506443
Toyota,Corolla,2014,2700000.0,147000.0,Petrol,Manual,1300.0,Karachi,Sedan,Sindh,Local,Green,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-karachi-11674398
Toyota,Corolla,2014,3600000.0,200000.0,Petrol,Manual,1300.0,Chiniot,Sedan,Punjab,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-chiniot-11814194
Toyota,Corolla,2014,2550000.0,200000.0,Petrol,Manual,1300.0,Karachi,Sedan,Sindh,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-karachi-11814154
Toyota,Corolla,2023,6325000.0,24500.0,Petrol,Automatic,1600.0,Lahore,Sedan,Punjab,Local,Black,First Owner,https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-lahore-11814164
Toyota,Corolla,2016,3400000.0,103012.0,Petrol,Automatic,1300.0,Karachi,Sedan,Karachi,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-11814181
Toyota,Corolla,2011,3150000.0,170000.0,Petrol,Manual,1300.0,Peshawar,Sedan,Islamabad,Local,Unlisted,First Owner,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-peshawar-11814074
Toyota,Corolla,2006,2250000.0,350000.0,Petrol,Automatic,1500.0,Peshawar,Sedan,Lahore,Imported,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2006-for-sale-in-peshawar-11814057
Toyota,Corolla,2015,3695000.0,100000.0,Petrol,Automatic,1800.0,Bahawalpur,Sedan,Sindh,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-bahawalpur-11813953
Toyota,Corolla,2012,3150000.0,108000.0,Petrol,Automatic,1600.0,Peshawar,Sedan,Lahore,Local,Maroon,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-peshawar-11813927
Toyota,Corolla,2022,7000000.0,25000.0,Petrol,Automatic,1800.0,Islamabad,Sedan,Islamabad,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-islamabad-11813910
Toyota,Corolla,2019,4670000.0,52000.0,Petrol,Manual,1300.0,D.G.Khan,Sedan,Sindh,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-dgkhan-11813911
Toyota,Corolla,2011,3000000.0,160000.0,Petrol,Manual,1300.0,Islamabad,Sedan,Islamabad,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-islamabad-11806305
Toyota,Corolla,2011,2500000.0,180000.0,Petrol,Manual,1300.0,Islamabad,Sedan,Lahore,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-islamabad-11813899
Toyota,Corolla,2010,3400000.0,136000.0,Petrol,Automatic,1600.0,Sheikhupura,Sedan,Un-Registered,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-sheikhupura-11813830
Toyota,Corolla,2015,4250000.0,125000.0,Petrol,Automatic,1800.0,Quetta,Sedan,Karachi,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-quetta-11812488
Toyota,Corolla,2022,6600000.0,48600.0,Petrol,Automatic,1800.0,Faisalabad,Sedan,Islamabad,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-faisalabad-11813821
Toyota,Corolla,2011,2850000.0,156000.0,Petrol,Manual,1300.0,Lahore,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-lahore-11812724
Toyota,Corolla,2017,3950000.0,73000.0,Petrol,Manual,1300.0,Toba Tek Singh,Sedan,Lahore,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-toba-tek-singh-11813702
Toyota,Corolla,2013,2750000.0,139000.0,Petrol,Manual,1300.0,Karachi,Sedan,Karachi,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-karachi-11813715
Toyota,Corolla,2020,4825000.0,124000.0,Petrol,Automatic,1600.0,Lahore,Sedan,Lahore,Local,White,First Owner,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-lahore-11813734
Toyota,Corolla,2013,2500000.0,150000.0,Petrol,Manual,1300.0,Karachi,Sedan,Un-Registered,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-karachi-11813700
Toyota,Corolla,2025,7800000.0,12000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2025-for-sale-in-lahore-11813673
Toyota,Corolla,2001,1800000.0,150000.0,Diesel,Manual,2000.0,Sargodha,Sedan,Punjab,Local,Bronze,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2001-for-sale-in-sargodha-11813608
Toyota,Corolla,2019,4350000.0,138000.0,Petrol,Manual,1300.0,Haripur,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-haripur-11813614
Toyota,Corolla,2012,3200000.0,177700.0,Petrol,Manual,1300.0,Peshawar,Sedan,Sindh,Local,Blue,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-peshawar-11813627
Toyota,Corolla,2014,3650000.0,55000.0,Petrol,Manual,1300.0,Lahore,Sedan,Lahore,Local,Blue,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-lahore-11813518
Toyota,Corolla,1994,1900000.0,99000.0,Petrol,Automatic,1500.0,Charsadda,Sedan,Islamabad,Imported,Gold,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-1994-for-sale-in-charsadda-11813600
Toyota,Corolla,2015,3250000.0,97000.0,Petrol,Automatic,1600.0,Faisalabad,Sedan,Sindh,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-faisalabad-11813591
Toyota,Corolla,2006,2050000.0,200000.0,Petrol,Manual,1300.0,Mansehra,Sedan,Sindh,Local,Beige,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2006-for-sale-in-mansehra-11813597
Toyota,Corolla,2020,4100000.0,127000.0,Petrol,Automatic,1300.0,Karachi,Sedan,Sindh,Local,White,Second Owner or More,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-11813578
Toyota,Corolla,2016,3900000.0,150000.0,Petrol,Manual,1300.0,Chakwal,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-chakwal-11813564
Toyota,Corolla,2019,5210000.0,51000.0,Petrol,Automatic,1300.0,Islamabad,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-11813477
Toyota,Corolla,2007,1990000.0,170000.0,Petrol,Manual,1300.0,Faisalabad,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-faisalabad-11813549
Toyota,Corolla,2010,2450000.0,50000.0,Petrol,Manual,1300.0,Faisalabad,Sedan,Faisalabad,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-faisalabad-11813528
Toyota,Corolla,2019,4895000.0,110000.0,Petrol,Automatic,1600.0,Lahore,Sedan,Punjab,Local,Black,Second Owner or More,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-lahore-11813403
Toyota,Corolla,2016,3000000.0,170000.0,Petrol,Manual,1300.0,Lahore,Sedan,Lahore,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-lahore-11813509
Toyota,Corolla,2020,5340000.0,114500.0,Petrol,Automatic,1600.0,Karachi,Sedan,Sindh,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-11813495
Toyota,Corolla,2015,3200000.0,144000.0,Petrol,Manual,1300.0,Islamabad,Sedan,Sindh,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-11813483
Toyota,Corolla,2013,2790000.0,220000.0,Petrol,Manual,1300.0,Multan,Sedan,Un-Registered,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-multan-11813422
Toyota,Corolla,2009,2475000.0,320000.0,Petrol,Manual,1300.0,Bahawalpur,Sedan,Karachi,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-bahawalpur-11813371
Toyota,Corolla,2022,6150000.0,108000.0,Petrol,Automatic,1600.0,Lahore,Sedan,Punjab,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-lahore-11813367
Toyota,Corolla,2008,2400000.0,295000.0,Petrol,Manual,1300.0,Multan,Sedan,Sindh,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-multan-11813411
Toyota,Corolla,2012,3250000.0,195000.0,Petrol,Manual,1300.0,Mian Wali,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-mian-wali-11798228
Toyota,Corolla,2003,1575000.0,100000.0,Petrol,Manual,1600.0,Pak pattan sharif,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2003-for-sale-in-pak-pattan-sharif-11813350
Toyota,Corolla,2014,2900000.0,130000.0,Petrol,Manual,1300.0,Jhelum,Sedan,Punjab,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-jhelum-11656892
Toyota,Corolla,2012,2750000.0,200000.0,Petrol,Manual,1300.0,Lahore,Sedan,Punjab,Local,White,First Owner,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-lahore-11813173
Toyota,Corolla,2022,7150000.0,38000.0,Petrol,Automatic,1800.0,Attock,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-attock-11813261
Toyota,Corolla,2022,5850000.0,88000.0,Petrol,Automatic,1600.0,Islamabad,Sedan,Islamabad,Local,White,First Owner,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-islamabad-11813238
Toyota,Corolla,2005,2250000.0,695661.0,Petrol,Manual,1300.0,Chakwal,Sedan,Islamabad,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-chakwal-11813177
Toyota,Corolla,2016,4100000.0,100000.0,Petrol,Manual,1300.0,Sargodha,Sedan,Lahore,Local,White,Second Owner or More,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-sargodha-11813152
Toyota,Corolla,2014,3300000.0,170000.0,Petrol,Manual,1300.0,Rahim Yar Khan,Sedan,Sindh,Local,Silver,First Owner,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-rahim-yar-khan-11813208
Toyota,Corolla,2014,3500000.0,170000.0,Petrol,Manual,1300.0,Kharian,Sedan,Punjab,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-kharian-11813156
Toyota,Corolla,2015,3375000.0,125000.0,Petrol,Manual,1300.0,Multan,Sedan,Sindh,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-multan-11813140
Toyota,Corolla,2020,5950000.0,22000.0,Petrol,Automatic,1600.0,Lahore,Sedan,Punjab,Local,Grey,First Owner,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-lahore-11813166
Toyota,Corolla,2024,7300000.0,27000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Sindh,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2024-for-sale-in-karachi-11813117
Toyota,Corolla,2022,5800000.0,51000.0,Petrol,Automatic,1600.0,Chakwal,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-chakwal-11813075
Toyota,Corolla,2021,5600000.0,101000.0,Petrol,Automatic,1600.0,Toba Tek Singh,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-toba-tek-singh-11812990
Toyota,Corolla,2021,6000000.0,30000.0,Petrol,Automatic,1600.0,Rawalpindi,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-rawalpindi-11813024
Toyota,Corolla,2005,2150000.0,280000.0,Petrol,Manual,1600.0,Sargodha,Sedan,Punjab,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-sargodha-11812216
Toyota,Corolla,1986,650000.0,155000.0,Petrol,Manual,1300.0,Karachi,Sedan,Karachi,Imported,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-1986-for-sale-in-karachi-11812994
Toyota,Corolla,2023,6700000.0,62000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Karachi,Local,Unlisted,First Owner,https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-karachi-11529904
Toyota,Corolla,2022,6690000.0,54000.0,Petrol,Automatic,1800.0,Faisalabad,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-faisalabad-11812959
Toyota,Corolla,2013,3000000.0,309000.0,Petrol,Manual,1300.0,Khushab,Sedan,Punjab,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-khushab-11812937
Toyota,Corolla,1986,980000.0,15368.0,Petrol,Manual,1300.0,Abbottabad,Sedan,Un-Registered,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-1986-for-sale-in-abbottabad-11812917
Toyota,Corolla,2009,2270000.0,270000.0,Petrol,Manual,1300.0,Peshawar,Sedan,Sindh,Imported,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-peshawar-11812904
Toyota,Corolla,2016,3900000.0,169990.0,Petrol,Manual,1300.0,Rawalpindi,Sedan,Islamabad,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-rawalpindi-11812875
Toyota,Corolla,2012,3700000.0,200000.0,Petrol,Automatic,1600.0,Abbottabad,Sedan,Islamabad,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-abbottabad-11812819
Toyota,Corolla,2006,2250000.0,170000.0,Petrol,Manual,1300.0,Lahore,Sedan,Lahore,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2006-for-sale-in-lahore-11812845
Toyota,Corolla,2015,3800000.0,107000.0,Petrol,Automatic,1300.0,Arifwala,Sedan,Sindh,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-arifwala-11812864
Toyota,Corolla,2020,4775000.0,118000.0,Petrol,Automatic,1600.0,Karachi,Sedan,Karachi,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-11619047
Toyota,Corolla,1994,1400000.0,440000.0,CNG,Manual,1500.0,Islamabad,Sedan,Punjab,Local,Red,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-1994-for-sale-in-islamabad-11812593
Toyota,Corolla,2009,2600000.0,210000.0,Petrol,Manual,1300.0,Lahore,Sedan,Lahore,Local,Black,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-lahore-11812650
Toyota,Corolla,2010,3400000.0,150000.0,Petrol,Automatic,1800.0,Bahawalpur,Sedan,Sindh,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-bahawalpur-11812627
Toyota,Corolla,2011,2650000.0,180000.0,Petrol,Manual,1300.0,Swabi,Sedan,Punjab,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-swabi-11812607
Toyota,Corolla,2018,3540000.0,104000.0,Petrol,Manual,1300.0,Kamoke,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-kamoke-11812629
